"x1","x2","x3","x4","x5","time","event"
1,1,9.78849870664602,20.7528841670373,0.839986980187328,4.27812488596712,1
1,0,8.28687492350776,22.1586238978517,0.215439257728434,5.0372904650867,0
1,1,12.2546546686443,18.316463721372,-0.637977201958245,4.61497317440808,0
0,1,11.8325632428969,18.6421337600917,0.552847982050689,0.426967229694128,0
1,1,8.55124081455128,22.072321553453,0.370350824990752,1.49938497729808,1
1,0,11.3735581751495,16.5224495159471,-0.389023767532155,1.73512363247573,0
1,1,10.9001715832892,19.3573163433807,-0.460092848631245,8.9676343370229,0
0,1,12.0904432122101,19.4295328535798,-0.26588619338727,1.29833624073394,1
1,0,10.2992580688749,16.9391561286232,0.501441363321569,11.0221087282989,0
1,0,7.71786569359861,17.3607977147319,-0.0523528269896142,1.12788563433041,1
0,1,11.6049988048393,18.7703782383462,-1.35217134346927,1.2034209262199,1
0,1,8.54256693806111,16.4722901991759,0.308578530105713,7.2385922344608,1
1,0,11.054418571457,19.6186193650063,-0.366996403813651,1.03489595484235,1
1,1,13.3469575444246,14.8961225077036,0.760815256528283,0.912689149885008,1
0,1,7.16234395945834,21.5023399358592,-1.20877829147781,7.30012391321361,0
0,1,13.1238216023378,18.1230785096146,-1.90855673202378,2.63221786353275,1
1,1,12.7063220178362,23.1957328144768,-0.497749386024871,11.5155402103814,1
1,0,8.94260644661689,21.7051527970349,-0.637044510630347,1.45269550736105,1
1,1,9.49745444904144,17.951471947226,0.676231932030489,11.0363278912846,0
0,1,8.628304627415,18.6099378520971,-1.869411030258,0.449527624994516,0
1,1,8.85926469549176,22.4375709855479,-1.06855248625586,12.5374778793193,0
1,1,11.1592627630923,22.9418572721468,-0.126005415934356,0.691505427923311,1
0,0,8.20208198949577,21.9068342426933,-0.736284418428665,1.73989829421043,0
1,0,9.61934022417443,21.3131430671278,-0.191241809184488,2.24926409444447,1
1,0,9.71219324530708,12.8749300989855,-1.1983002633847,0.0375107657164335,0
1,1,9.80685469742489,20.4775856853816,-0.824254618506077,10.4856255690871,1
1,1,10.3628934314447,14.3268185119339,-0.919532671174568,1.91935044065794,1
1,0,13.1931484183726,20.3041375106155,-1.7438683437219,0.17618971709891,1
1,0,9.09733652021309,17.3566670311566,0.383037424261768,8.58356312848628,0
1,1,8.41023955039836,19.5779758157661,-0.541069423262346,12.3269907105714,0
1,0,11.5845686993046,15.2796564496523,-0.555941097834846,1.4555171857502,1
0,0,10.7609445995221,19.3425632541491,1.10895853127751,1.66280050843168,1
1,0,10.4715759659849,26.0777630972704,0.667743594836766,0.654609304221259,1
1,1,11.1819765270408,27.3006603126946,-0.693679036361983,3.54873943767627,1
0,0,7.17613959584222,10.0454405993859,0.879992804711981,7.68873320706189,0
0,1,12.1265915845822,13.3827109984411,-0.37897335718852,1.45999521865541,1
0,0,10.9078357577952,14.3165788745123,-0.431248632603711,13.0649736195918,1
1,1,11.9026259540396,14.8948137349926,0.166444699682016,1.08463413990748,1
1,0,8.80296457319697,28.3164031974902,0.140519604666793,10.9255242138023,1
1,0,6.31611989930773,24.0621440827292,-0.107546272655053,0.939653684664629,1
0,0,9.03082093370413,19.5615487352998,-0.251987609311519,1.12880336153603,1
1,0,8.18630636995321,23.9260755241173,0.40002038444736,11.0005671344697,0
0,0,14.4455248948088,29.0453888272425,0.994170230292134,3.50030316977372,1
0,0,9.17306684724764,22.5483596952142,-0.393873589955096,0.828422535488983,1
1,1,9.56865230659071,27.102146171388,1.45176227538026,0.503717738776311,1
0,0,12.1259570401423,15.4099938101208,-0.834997129573646,0.353237226088532,1
1,1,11.2406930531605,15.6827096249818,2.0014571533496,1.7773934323066,1
0,1,11.346133303758,24.2717994351697,0.820293024018973,2.0495359940342,1
1,1,15.2674191258967,23.567012765457,-0.361525358178745,0.647806711298357,1
1,1,10.3322287973459,23.4803860397588,-2.12565181990003,10.8574744180908,1
0,0,13.8103510750685,21.9430498594742,-0.39804944688126,3.06358070815109,1
0,1,10.5074368026262,18.1156252286158,-0.347597923190669,11.6586964137387,0
0,1,7.0819560654914,23.7985199752822,1.44495230883333,1.82090460509062,0
1,0,5.54550351743929,27.3909103651683,0.376236073898798,12.8461903575808,0
1,1,11.2993671023355,24.9616297154829,-1.82111553207448,1.0824656005335,1
1,0,8.00150027046289,14.476743126595,0.272687271115478,1.47284139414019,1
1,0,10.0839447673526,21.8987075091659,-0.942807734498255,0.724648950621486,0
0,0,13.5540874000801,20.0493854319508,-1.70089310223139,1.22031290655102,1
1,0,10.6943653546744,20.3483997491429,0.9190367632293,1.15968871788039,1
0,0,9.42580510770042,19.2705272249467,0.601705715750341,2.8567261621356,0
0,0,6.15084669578178,14.9373189366987,-0.400022724222342,9.92553128739451,1
0,0,8.39870178132017,21.325135651763,1.43747168052874,0.674299708348521,1
0,1,8.84876405854675,25.4069145239466,-0.312205370263461,2.42882351823241,1
0,0,11.3684114653407,26.5462629450508,-1.68538439471542,0.880431971899482,1
1,0,10.9669146952343,21.9197289154107,0.910952091072493,0.463522202709964,1
0,1,10.0279268174148,17.0547363549686,-0.675000828576545,11.6079337517685,1
0,1,10.3604874692502,17.6679335223456,0.137311566647961,0.476379498839378,0
0,1,9.423753503383,17.5542720721945,-0.923241797486208,0.680065830836635,1
0,0,10.0604544457805,22.4134001744436,-1.30445974873968,1.54372590221465,0
0,0,10.543348217059,19.0569466425708,0.441432625274536,1.69233267278752,1
1,0,10.8983168548269,31.6168643664935,-0.898687030626516,0.778178380841723,1
1,1,13.6552553168608,18.9268348827383,-0.541572099750972,0.823203384876251,0
1,0,7.77595257823237,20.5923713936122,0.72408190306176,1.35228541865945,0
1,1,12.9496148631674,19.1728200686589,-2.56237882677918,3.63910534985433,1
1,0,11.3430249202888,17.4297594461938,-0.93721767452518,2.12520411758031,1
1,0,6.90934291257113,23.3902872955383,1.52956064823639,3.5485241775677,1
0,1,9.44590554401779,17.8897114943974,-0.00538613808929788,0.717003177591916,1
0,0,8.74131401605604,20.0094830284325,-1.68318369036016,5.57957509160042,0
1,1,8.1339990967605,18.8724790657949,-0.0494187800249314,0.568144189743506,1
1,1,6.92422703154348,8.68610139045081,0.0454931089477718,8.43540724553168,0
1,0,9.01179590080011,22.6037212653108,-0.775870282801966,3.11275216005743,0
1,0,9.12927996945961,20.6310366844533,-0.685338106241904,11.6265071146856,1
0,0,9.35291064743955,16.5862519093385,-0.0390248343539803,13.3468381548736,1
0,1,5.87777276216763,25.4524003438963,0.839742870342485,6.45224797725677,0
0,1,10.8830051101911,14.9484153153154,-0.841408017043754,1.58839381419527,1
1,1,11.4927024931327,12.888213817117,0.716228276161418,3.1401839346729,1
0,0,11.5792857476494,17.2523214196978,-1.86746565295771,8.93774397222815,1
0,0,11.5414810140791,15.262657910827,1.99085671970778,2.30666330111958,1
0,1,10.4010126356607,23.1587092069106,0.771086495860009,3.47066299357549,1
0,1,12.9367000633555,20.3438550838011,-0.622598108012433,3.01749640575627,1
1,0,8.2470890321185,18.5197542296824,-0.103594550359097,0.817351190966369,1
0,0,7.54679061255778,20.0373454681723,-1.2325383205798,0.838356480312059,1
1,1,10.6756758399492,16.1957616333087,-0.932907862773239,8.33322823831059,1
1,0,10.8816481745083,20.7268708455912,0.29751851452647,3.22405183706726,1
1,0,8.50696709652646,20.7613593761314,-2.06452596044887,4.88098310865462,0
1,0,10.0732122408638,19.7130449224075,0.67724922249105,1.03689597733319,0
1,1,10.6466192484061,19.9885931597976,0.83638305791437,3.22126778316938,1
0,0,10.7593520648032,15.5671241523501,0.122243876490421,1.71882069366964,1
0,1,11.7531129915907,23.7407670694944,-0.788249637189588,0.868199004207434,1
0,1,11.8667759751393,14.0566421930507,0.633637015638911,1.11206641999516,1
1,1,5.14238495463516,28.914167593706,-0.203293498180638,2.12745714322267,1
0,1,13.4559880468423,26.4965408901512,1.77577501258599,0.823918888853362,1
0,0,10.9120052925544,22.0790585010133,0.503354149677886,0.960568339598819,1
0,1,8.8592793085087,14.591885452952,1.85994569369779,6.56813747808337,0
1,1,7.77075119564406,21.7044953105154,-0.609493045570301,0.248144483193755,0
1,1,11.8101285311278,13.3472496591733,1.15305532248777,1.72017957083881,0
0,0,10.6561920309683,18.920225512676,0.969349157258382,1.90257182583539,1
0,0,12.1561799200956,23.1631638390955,0.637303157074265,1.55789909566304,1
0,1,9.879368892595,23.362434555092,1.77216769250851,1.03225730678362,1
1,1,9.51296247607375,20.1318779394019,1.17831056462201,5.03651598282158,0
1,0,14.4828451213766,19.0473449846058,1.10070263616134,0.57349101869878,1
0,0,5.92801405828834,21.0542091446033,1.37694807585475,1.00308259206662,1
1,0,10.7818289301657,13.6328593037392,-0.717265373449893,14.6085359621092,1
1,1,10.7696266857993,18.4950597246123,0.688512737577945,1.31092840025543,1
0,0,10.8773911990828,27.2501085996415,1.26810145678412,3.52748519391378,1
0,1,11.1162818040931,13.0476012695284,-1.87208877844442,0.455351210806699,1
1,1,9.44718723404511,26.5164446029812,1.24808294812689,0.902103523740818,1
1,0,12.3325761579645,22.112421765954,-1.07730040944452,1.90986452225217,1
0,1,5.09144553012523,18.5582232536098,-1.47416956665685,1.91749463079067,1
1,1,8.38886748109087,28.9504675624473,-0.102761252843793,2.47058573229804,1
0,1,9.76171089875995,19.8392015301002,-1.71486614730381,1.53410251284151,1
0,0,10.3264324682776,27.576501326256,-0.774401637213465,1.27621777604401,1
0,1,10.8129590155258,20.0992185997507,0.847553967889695,0.215882364660501,0
0,1,11.2786799912886,22.2137016124018,0.0832352366570336,2.25561641588948,1
0,1,6.9829647252553,17.7025962182311,1.28508496858323,8.42747000791132,0
0,0,10.0153412087941,16.286651974242,0.276044917953572,11.9182470734231,0
0,0,11.0483360440008,11.9982982348207,-1.71114274542409,12.9036064750981,0
0,1,12.6526717431416,17.5117252148033,-1.14955002154367,12.210733608943,1
1,1,9.77286453113487,22.908582265941,0.159786319641181,1.90655708176155,1
1,1,13.1982989567937,15.5912667870186,-0.427212686915226,10.6500952240806,1
0,1,9.43694380214364,15.3621489165866,0.907002203909007,12.4731395589741,1
1,0,9.90020372217899,18.2443774409891,0.150898962830839,12.5853919620385,1
1,1,10.3204282546422,20.6365368270542,-1.10952726348854,11.1351412769873,0
0,0,8.99523887518934,18.0215972578679,-0.548808731139672,1.49652496604972,1
0,1,11.4318760975524,24.8494713823241,1.01878845500043,0.816405845806003,0
1,0,7.30842539367358,21.1705297036473,-0.945412080328207,4.20316470818905,1
0,1,9.9887128693957,19.8558301558705,-1.50031585307676,0.474142672944535,1
0,1,8.91891490052093,15.5895355897353,0.565164063059173,8.84524831406353,1
1,0,8.90585251830064,16.2574388522037,0.182738767924744,12.2473841162864,0
0,1,12.3028907740889,21.8433493072812,-0.796728081908326,1.37537036463618,0
0,1,12.1044393638918,18.6705461495575,-0.0461864850495287,9.8271483237133,1
0,1,13.1960530574053,24.4246530752898,0.15362674483473,1.01309293131438,1
0,0,9.47240641378308,13.4652255805955,-0.766624414368414,7.53004973142304,1
1,1,10.0648015750938,21.3407712023815,0.364753332338701,12.2723576584123,1
0,1,6.89683338462818,17.9013702200394,-0.693518969658329,12.0062547119969,1
0,1,9.22364113995095,25.8534843012088,-0.343156152059392,0.53395276889205,0
0,0,13.5282962443603,21.7087121679463,0.742849337934101,6.83397979309731,1
1,0,9.16694454487256,15.8994807192946,-0.285537707961138,5.67284330941977,1
0,1,7.66732262242122,14.7677667147088,-1.66988367567976,1.59739770642604,1
1,0,10.0837891323702,20.9184075465145,-0.264390041455333,0.999821543497773,1
0,1,12.4929782605191,18.7719148887523,-1.69995439627627,0.55194397084415,0
1,0,6.8440573915833,19.6646676018313,-0.526832813660561,0.682968875393271,0
1,0,9.4923590564218,19.3370726375557,-0.637015796844457,3.21630710034637,1
1,1,10.9356610841012,22.620050234654,3.17451978428008,1.51934455255076,1
1,1,13.9550599889117,15.7006610872899,0.491205589873476,0.62866816855967,0
0,1,8.76878841031275,33.8836384138636,0.44201615873174,1.26593252554144,1
0,1,13.0388432024222,21.1763235695361,0.2001981832427,1.17140109182086,1
1,0,9.13420961287638,17.8545046146144,-0.529195211918201,3.6357429085212,1
1,0,7.93796458387657,19.4209060182172,-2.67716885487045,1.8091476559639,0
0,1,7.73133100335459,22.1685221113622,1.8127119312971,2.8751026899756,1
1,1,9.55780374924494,22.5367007727696,-0.516250386678411,0.674445680443009,1
0,1,9.95517060219211,12.9005757243803,-0.862041813735341,0.56507403307819,1
1,1,9.35419634395206,11.7354564612538,-0.629968970094094,1.7549268648063,1
1,0,12.1044463194511,19.6403723621472,1.0749624618669,11.055221717339,0
0,0,10.3790823313904,23.3472087122347,0.745689854002288,1.46122509429062,1
1,1,9.78834478226825,20.6649633323741,1.32158580355189,0.672501779556514,1
0,0,8.79489105493457,24.1021022937845,0.279469141307329,2.44913401657751,1
0,0,7.40796813747592,21.6127538325317,-0.115006245548185,11.9076661390757,1
1,1,6.0813467225869,21.6463684794512,-0.250234587572854,11.9694470663089,0
0,1,10.4268234610423,26.7207473120898,-1.55717429972123,2.77167554471702,1
0,0,10.0506717402225,15.7515697070597,0.25959546534259,2.04740292951465,0
0,1,12.7300463757199,16.8350574012874,-0.337374377540247,5.45721471123397,0
0,0,10.5821876164897,21.5540490966439,-0.382965170050938,10.3129795342684,0
0,0,11.5944354022522,21.0159939978015,1.05269226069953,0.679674000521607,1
0,1,10.0819727487513,11.2513268296561,1.21121347353879,8.87360519729555,0
0,0,8.36335190074822,22.1512017331339,2.45369487222183,1.01158085079941,1
0,0,10.5792812863289,14.8404543531727,0.464927336754254,1.47443832141594,1
1,0,10.6795742226022,15.0978241193649,-0.0948498082529971,3.49483124556921,1
0,0,8.36521453847313,26.908454211103,-0.908331474152175,12.1117703553954,1
0,1,9.94250136954384,24.6414312131612,-0.0333366032934899,3.11246803030372,0
0,1,14.001563302224,17.0073536649935,1.72059724640604,1.2535964725779,1
0,1,7.74146787343076,26.6666892997216,-0.236251623660883,1.06101115439375,1
0,0,12.9443571841394,17.8812103017147,1.70869864132557,3.25233441777527,0
0,1,9.5458621670302,24.1145934025571,-0.222756799545589,1.60536059174158,1
1,0,12.964621192484,25.5068719642596,0.21033018312288,0.726381273964892,1
1,0,8.31389365102542,25.3240118330506,2.48092038385889,2.37919300845506,1
0,0,9.8676093450882,25.0186237977434,0.0271648423874321,0.773295612992708,1
0,1,10.6224669967157,18.8506617847629,-1.45270517345354,11.6595411145864,1
0,1,9.77481954339317,17.8130579273637,-0.673642807416947,2.51104752586196,1
0,0,11.3174776778853,25.01570988426,-1.05691633473035,2.3257888295408,1
1,1,9.66627699978102,19.713108324164,0.0898368491080017,1.49366787304506,1
1,0,12.4177469303203,17.2702535149429,-0.572289502826511,2.07200368621327,1
0,1,10.3408388677684,15.9000141668573,0.378039438656651,1.88192356633702,1
0,0,11.3848392724895,25.2063112588661,1.62382151287374,5.13412744997872,1
0,1,7.62890612688244,23.0322433016267,-0.976293562011762,1.14229528605938,0
0,1,8.68322141860591,25.9184573415048,-1.0083744977457,1.83724758968115,1
0,0,12.1790158975831,17.5217503743415,-0.256399512370766,0.989538240681961,1
0,0,11.0175718823213,21.0387489090249,0.882816739912026,1.84911862419406,1
1,0,9.72818674879915,15.6539163000905,0.376027123503681,1.19364973677069,1
1,1,9.78243452608621,20.3448942527759,0.104450888453636,11.7374661936401,1
0,1,11.5098003209093,16.6151902037896,1.57174942774957,2.5517958831042,0
0,1,9.55237735676007,21.5556234574816,-0.268640998188145,0.959499305109523,1
0,1,10.1499103418798,19.8494567386144,1.84852188608278,11.4118842598032,1
0,0,6.7080903957,25.7824065957033,-1.51059647026223,1.53466382400645,1
0,0,13.54801873031,21.2688979284107,0.281061228694041,1.13204108886188,1
1,1,11.5319358319531,18.3840780367236,0.90429346532004,1.55185370519757,0
0,0,11.6645756860215,13.039050678099,1.13865742762799,12.5916915841731,1
0,0,6.18908495505376,18.1887148843195,-1.45233814369233,2.46365800509331,1
0,0,9.95832664761117,17.6556499737616,-0.626353321542115,2.01157745207597,1
1,0,9.18213217510356,24.5916761772656,-1.93207557597691,11.9278460018927,1
0,0,7.24722738684641,21.8294530385788,-0.239061590311605,1.33219287276067,1
1,1,11.4548607487865,17.6487745517657,-0.500271500433461,1.2887352368494,1
1,1,12.4682615624742,20.9116597627798,0.987471730369109,2.18246729724051,1
1,1,8.89355118824507,20.536590967385,0.415421227242454,0.830959116427246,1
0,0,9.54161964414253,21.317311088457,-0.29611631915228,2.64933708282038,1
0,0,13.4229239778445,18.8099511454288,1.36222173924555,11.180483341891,1
0,1,6.70038419340597,24.7399518922581,-0.144296461718731,3.19685176201165,0
0,1,11.4884415708756,25.2381415465011,1.31572787554448,6.12688712495565,1
1,1,9.37195735203817,15.3181789395383,0.666610766445118,2.4028481952846,0
1,1,9.76937831719109,23.9844754652005,0.661363775992788,1.0749368346307,1
0,1,8.77805131445572,17.0120119332398,0.906720372580947,5.15745987743139,0
1,1,12.1933907580381,20.8874706258623,-0.620599459294388,2.36760082909557,1
1,1,7.74566477783248,24.00378092473,-1.41157628682664,0.274582355678328,1
1,0,11.9252189848766,21.9765730342372,0.810244286891991,3.87872726062044,1
1,1,12.8129280324638,19.9662223298615,-1.30099800324336,1.03534757049588,1
0,0,6.7167009822006,20.3845479421315,-0.903611801788592,2.20824453269466,1
0,1,7.74619161490154,29.0028209567328,-0.218743464648836,0.757553423700756,1
0,1,11.1830909610048,25.746538765426,0.564587997180924,1.07909073920546,1
1,1,8.08738176098813,20.041630998154,0.609256391771582,9.23729638644538,1
0,1,8.61694022730721,18.7168324339275,-1.83602086878766,11.3948234375984,1
1,0,9.10929446529728,27.3666994690481,0.244146609668066,2.16514679839279,1
0,0,9.31103154334686,20.3596989009014,-1.7713618338249,9.10997360385954,0
1,1,11.4073963704922,21.6111712724672,2.25061026945178,0.21038139289676,1
0,1,8.79398847041148,25.23757481863,-0.943008853792748,1.2384319232579,1
0,1,10.1787008248294,17.5469831090984,1.6868894561962,11.275185763157,1
0,0,11.4749892744398,18.2580796603223,-0.338811926433357,0.991193873049327,1
1,1,6.91924111085646,18.4715756629168,0.620713591522164,11.2439583721571,0
0,1,8.62073541470238,20.6853127044397,-0.802721086857398,1.82629957198281,1
0,0,11.7195869204189,10.3337501462124,0.116593883188853,7.01454339731817,1
0,1,9.24696051864846,18.327314253655,0.608067392089781,12.418357328025,1
1,0,4.92983305938954,22.828782259602,1.52794183545539,0.995783990812754,1
0,0,8.28438154276558,21.2472301412679,-0.627075993917891,1.54975589142813,1
1,1,11.6320528138523,21.4025606271295,-1.56426674597898,11.0183565274347,0
1,1,9.14682218154845,13.6525383494962,-1.22558199882339,2.26369220007477,1
0,0,9.19072631991664,20.8660866163188,0.125967165114114,0.401652992501475,1
1,1,9.70846155147506,19.5410006284824,0.259330821064604,2.75401068994257,1
0,0,11.4389327361347,20.0813524929163,-0.275286508832528,11.0839932865603,1
0,0,9.01781849556135,23.5711610477511,0.0497672155096357,1.01910208884791,1
1,1,10.951916876837,25.7923365901786,-0.310697724950738,9.8736316322268,1
0,0,11.1463073361053,18.9918765117799,-0.421435447880268,0.944512169408283,1
1,0,7.9622808445687,17.6101148833297,2.24620779511287,8.99213918091512,1
1,0,9.87625553112727,19.0090366410019,0.0866573729924924,8.74897385761142,0
0,1,8.9233897967911,23.0974637606066,1.22351387547554,1.13191736114031,1
0,0,10.8339094522215,19.5256511753197,2.6182328199117,9.64489456638694,0
1,1,6.98344668773951,18.3296749155964,-1.32538097725393,6.33891855552793,0
1,1,13.0783398555349,19.7902945869691,-0.137758822174659,11.8108327526134,0
0,0,12.692036177192,25.4158008113349,-0.00266898450538929,5.08796166814864,0
